HPM3 configured with mas
k 0x4001
HPM4 configured with mask 0x8001
HPM5 configured with mask 0x2001
HPM6 configured with mask 0x2000
HPM7 configured with mask 0x10000
HPM8 configured with mask 0x0801
HPM9 configured with mask 0x8000
HPM10 configured with mask 0x0101
Start
Stop
DIAG_START
DIAG:1,0,7.291018,1.453632,1.453632,0,0,63.640557,1,4180482.5916,851788.1127,4725999.6345,4180483.8852,851790.4574,4726000.1391,6.6733
DIAG:2,0,6.000236,0.758866,1.106249,0,0,73.262077,1,4180479.6509,851784.8244,4726000.6365,4180483.1551,851790.3086,4726000.8072,9.0389
DIAG:3,0,14.473162,3.984721,2.065740,0,0,75.251973,1,4180480.6923,851788.2734,4725997.7624,4180482.4250,851790.1598,4726001.4754,9.5627
DIAG:4,0,10.387135,0.888761,1.771495,0,0,71.458623,1,4180480.7967,851788.8979,4725993.1361,4180481.6948,851790.0111,4726002.1435,15.0618
DIAG:5,0,35.423445,9.414070,3.300010,0,0,65.644287,1,4180481.8028,851790.1039,4726005.1463,4180480.9647,851789.8623,4726002.8117,24.0955
DIAG:6,0,9.552865,0.715283,2.869222,0,0,59.749003,1,4180481.4540,851789.8232,4726009.7870,4180480.2346,851789.7135,4726003.4798,12.3904
DIAG:7,0,11.873222,1.426763,2.663157,0,0,54.435752,1,4180480.9466,851791.5751,4726007.8861,4180479.5045,851789.5648,4726004.1480,5.9168
DIAG:8,0,3.715084,0.255595,2.362211,0,0,49.837005,1,4180480.3858,851792.9183,4726009.9554,4180478.7744,851789.4160,4726004.8161,8.7118
DIAG:9,0,9.872756,2.906023,2.422635,0,0,45.907336,1,4180479.6169,851790.4169,4726010.9220,4180478.0442,851789.2672,4726005.4843,7.0370
DIAG:10,0,4.723783,0.334931,2.213865,0,0,42.555987,1,4180478.7679,851791.2170,4726011.1887,4180477.3141,851789.1185,4726006.1525,4.2190
DIAG:11,0,5.821167,0.766979,2.145199,0,0,39.691521,1,4180479.3537,851790.6910,4726011.4992,4180476.5840,851788.9697,4726006.8206,5.8094
DIAG:12,0,11.784727,2.433304,2.312643,0,0,37.234593,1,4180479.0726,851788.8722,4726010.4625,4180475.8539,851788.8209,4726007.4888,7.5353
DIAG:13,0,12.266710,4.410426,2.355214,0,0,35.119808,1,4180477.2233,851791.2307,4726010.4428,4180475.1237,851788.6722,4726008.1569,10.2558
DIAG:14,0,5.318100,0.255338,2.291871,0,0,33.294196,1,4180476.9514,851791.4683,4726010.1555,4180474.3936,851788.5234,4726008.8251,5.3024
DIAG:15,0,11.993091,3.967349,1.747199,0,0,31.714948,1,4180474.0756,851792.0133,4726009.7840,4180473.6635,851788.3746,4726009.4932,9.9991
DIAG:16,0,11.943177,4.158425,2.091513,0,0,30.347273,1,4180474.0484,851789.9348,4726009.5274,4180472.9334,851788.2259,4726010.1614,8.6408
DIAG:17,0,14.305345,3.057640,2.254601,0,0,29.162617,1,4180474.4762,851791.0525,4726007.8464,4180472.2032,851788.0771,4726010.8295,16.1346
DIAG:18,0,14.375015,4.107073,2.639749,0,0,28.137250,1,4180472.0578,851790.4500,4726010.0690,4180471.4731,851787.9283,4726011.4977,9.8738
DIAG:19,0,8.395308,0.639321,2.413078,0,0,27.251173,1,4180471.3728,851790.2485,4726009.1843,4180470.7430,851787.7796,4726012.1658,10.0362
DIAG:20,0,3.906015,0.478945,2.427480,0,0,26.487297,1,4180471.0999,851790.8418,4726009.4148,4180470.0129,851787.6308,4726012.8340,7.6664
DIAG:21,0,15.777668,5.165866,2.867369,0,0,25.830822,1,4180468.8184,851789.5190,4726011.6060,4180469.2828,851787.4820,4726013.5021,11.1257
DIAG:22,0,11.584731,2.964516,2.920490,0,0,25.268773,1,4180466.4426,851788.9628,4726010.9185,4180468.5526,851787.3333,4726014.1703,13.1744
DIAG:23,0,4.948380,0.494211,2.528868,0,0,24.789667,1,4180465.7768,851788.3065,4726011.9084,4180467.8225,851787.1845,4726014.8384,1.3964
DIAG:24,0,19.166988,5.617508,3.065085,0,0,24.383269,1,4180466.6403,851788.3254,4726014.8152,4180467.0924,851787.0357,4726015.5066,15.4481
DIAG:25,0,5.821843,0.637492,2.732099,0,0,24.040413,1,4180465.8247,851787.4954,4726016.1139,4180466.3623,851786.8870,4726016.1747,4.5387
DIAG:26,0,13.708943,6.283520,2.944609,0,0,23.752877,1,4180462.5471,851787.1434,4726017.0392,4180465.6321,851786.7382,4726016.8429,14.2705
DIAG:27,0,6.765149,0.696715,2.708516,0,0,23.513285,1,4180461.0087,851787.2794,4726016.9290,4180464.9020,851786.5895,4726017.5110,8.6492
DIAG:28,0,12.339627,3.035562,2.601365,0,0,23.315038,1,4180458.4617,851786.7740,4726016.3065,4180464.1719,851786.4407,4726018.1792,15.7522
DIAG:29,0,14.961451,2.319054,2.769339,0,0,23.152247,1,4180457.8936,851786.3643,4726018.8593,4180463.4418,851786.2919,4726018.8473,12.8004
DIAG:30,0,7.546436,1.557307,2.877175,0,0,23.019684,1,4180457.9151,851786.0997,4726020.0835,4180462.7116,851786.1432,4726019.5155,3.9266
DIAG:31,0,13.636723,3.036283,2.664217,0,0,22.912730,1,4180456.1563,851787.0062,4726019.2798,4180461.9815,851785.9944,4726020.1836,15.3801
DIAG:32,0,13.888279,4.580730,2.825838,0,0,22.827326,1,4180456.5688,851785.6666,4726018.7259,4180461.2514,851785.8456,4726020.8518,11.4854
DIAG:33,0,13.743529,4.266065,3.203023,0,0,22.759925,1,4180456.1402,851787.1866,4726020.5070,4180460.5213,851785.6969,4726021.5199,11.9351
DIAG:34,0,10.992915,1.348866,2.776159,0,0,22.707448,1,4180455.5117,851786.5709,4726019.7481,4180459.7911,851785.5481,4726022.1881,11.9883
DIAG:35,0,11.368537,1.977266,2.910137,0,0,22.667235,1,4180455.4046,851785.7339,4726021.5847,4180459.0610,851785.3993,4726022.8563,7.7685
DIAG:36,0,7.981606,0.892321,2.371017,0,0,22.637007,1,4180454.0478,851785.1799,4726021.2716,4180458.3309,851785.2506,4726023.5244,10.9425
DIAG:37,0,5.250165,0.605021,2.361848,0,0,22.614819,1,4180453.3383,851785.6188,4726022.3126,4180457.6008,851785.1018,4726024.1926,5.2108
DIAG:38,0,16.242640,4.406966,2.498988,0,0,22.599026,1,4180453.8197,851786.4397,4726024.6838,4180456.8706,851784.9530,4726024.8607,13.2688
DIAG:39,0,17.936839,3.240221,2.591105,0,0,22.588247,1,4180452.4148,851786.5741,4726023.0974,4180456.1405,851784.8043,4726025.5289,19.0908
DIAG:40,0,8.484625,2.428270,2.678201,0,0,22.581332,1,4180452.2618,851787.9273,4726023.7353,4180455.4104,851784.6555,4726026.1970,9.7943
DIAG:41,0,4.034792,0.362620,2.410835,0,0,22.577332,1,4180451.7784,851787.5365,4726024.6610,4180454.6803,851784.5067,4726026.8652,2.0409
DIAG:42,0,15.157019,3.484020,2.301164,0,0,22.575473,1,4180451.6283,851786.3089,4726026.9768,4180453.9501,851784.3580,4726027.5333,11.4618
DIAG:43,0,8.212789,1.948430,2.069400,0,0,22.575131,1,4180452.1997,851785.6674,4726028.1705,4180453.2200,851784.2092,4726028.2015,5.5491
DIAG:44,0,6.747011,1.164359,2.050949,0,0,22.575809,1,4180452.4248,851786.1981,4726029.4273,4180452.4899,851784.0604,4726028.8696,7.2732
DIAG:45,0,12.337539,1.921875,2.045410,0,0,22.577119,1,4180452.5707,851785.4857,4726028.7106,4180451.7598,851783.9117,4726029.5378,11.3212
DIAG:46,0,11.738914,1.855793,2.141758,0,0,22.578766,1,4180451.5265,851785.9860,4726030.7833,4180451.0296,851783.7629,4726030.2059,11.3002
DIAG:47,0,5.666652,0.943945,2.175650,0,0,22.580527,1,4180451.0672,851784.9820,4726031.8731,4180450.2995,851783.6141,4726030.8740,4.2486
DIAG:48,0,12.069536,3.345631,2.069516,0,0,22.582243,1,4180451.9336,851785.7994,4726031.6195,4180449.5694,851783.4654,4726031.5422,12.7186
DIAG:49,0,15.313032,4.637627,2.209257,0,0,22.583807,1,4180451.0708,851783.9780,4726030.8266,4180448.8393,851783.3166,4726032.2103,13.4790
DIAG:50,0,11.214639,1.183817,2.084812,0,0,22.585148,1,4180450.3978,851783.6550,4726032.9041,4180448.1091,851783.1678,4726032.8785,9.6942
DIAG:51,0,14.156378,2.476768,2.296227,0,0,22.586231,1,4180450.6686,851784.0914,4726035.3540,4180447.3790,851783.0191,4726033.5466,15.2243
DIAG:52,0,9.747440,2.988218,2.246646,0,0,22.587040,1,4180449.1680,851782.6978,4726036.5942,4180446.6489,851782.8703,4726034.2148,8.0246
DIAG:53,0,17.762626,5.709405,2.622744,0,0,22.587581,1,4180450.6361,851782.7775,4726035.6031,4180445.9187,851782.7215,4726034.8829,17.7544
DIAG:54,0,13.835126,3.379350,2.844243,0,0,22.587869,1,4180449.6543,851783.8158,4726034.8716,4180445.1886,851782.5728,4726035.5511,12.6200
DIAG:55,0,14.142434,2.250352,2.877091,0,0,22.587929,1,4180449.1677,851782.8993,4726037.2794,4180444.4585,851782.4240,4726036.2192,13.6925
DIAG:56,0,18.917780,3.226257,3.014137,0,0,22.587793,1,4180448.6082,851782.8876,4726040.5262,4180443.7284,851782.2752,4726036.8874,20.4391
DIAG:57,0,16.836416,4.232632,3.343006,0,0,22.587491,1,4180446.9181,851781.9701,4726043.3936,4180442.9982,851782.1265,4726037.5555,18.9733
DIAG:58,0,15.615647,7.152701,3.723713,0,0,22.587057,1,4180444.8702,851783.7475,4726043.5887,4180442.2681,851781.9777,4726038.2237,11.8424
DIAG:59,0,9.199863,2.381071,3.498057,0,0,22.586521,1,4180442.7896,851783.3479,4726044.0176,4180441.5380,851781.8289,4726038.8918,5.3452
DIAG:60,0,5.954438,0.474548,3.427130,0,0,22.585914,1,4180441.9593,851782.7939,4726045.6971,4180440.8079,851781.6802,4726039.5600,10.9014
DIAG:61,0,16.091309,6.690947,3.848548,0,0,22.585261,1,4180438.8596,851781.9472,4726045.5140,4180440.0777,851781.5314,4726040.2281,12.2110
DIAG:62,0,17.298767,8.128750,4.362601,0,0,22.584586,1,4180439.7534,851779.8658,4726045.2673,4180439.3476,851781.3826,4726040.8963,13.9138
DIAG:63,0,6.481445,1.336743,3.925335,0,0,22.583908,1,4180437.8248,851779.1855,4726046.3621,4180438.6175,851781.2339,4726041.5644,9.2052
DIAG:64,0,14.865365,4.458422,4.033242,0,0,22.583243,1,4180437.4329,851780.4862,4726045.7796,4180437.8873,851781.0851,4726042.2326,9.5923
DIAG:65,0,8.721538,1.848688,3.993076,0,0,22.582603,1,4180436.8962,851781.4236,4726047.2560,4180437.1572,851780.9363,4726042.9007,10.8554
DIAG:66,0,14.727154,2.618954,3.932346,0,0,22.582000,1,4180435.8054,851782.2203,4726046.2590,4180436.4271,851780.7876,4726043.5689,10.9534
DIAG:67,0,10.541078,3.394307,3.848513,0,0,22.581439,1,4180436.6998,851782.0394,4726046.4405,4180435.6970,851780.6388,4726044.2370,9.1196
DIAG:68,0,15.477805,2.308562,3.364099,0,0,22.580924,1,4180436.0558,851782.4824,4726049.1009,4180434.9668,851780.4900,4726044.9052,17.9759
DIAG:69,0,4.639739,0.669280,3.192920,0,0,22.580460,1,4180435.0267,851781.7563,4726050.0983,4180434.2367,851780.3413,4726045.5733,6.1875
DIAG:70,0,11.810562,4.381795,3.583645,0,0,22.580045,1,4180433.3635,851779.8718,4726051.3936,4180433.5066,851780.1925,4726046.2414,12.6805
DIAG:71,0,16.813400,3.486890,3.263239,0,0,22.579679,1,4180432.2392,851780.7129,4726050.1794,4180432.7764,851780.0437,4726046.9096,11.8639
DIAG:72,0,13.951088,6.514029,3.101767,0,0,22.579361,1,4180428.8807,851780.6996,4726050.6459,4180432.0463,851779.8950,4726047.5777,14.6324
DIAG:73,0,11.682000,4.621096,3.430202,0,0,22.579087,1,4180429.8693,851780.8926,4726051.3285,4180431.3162,851779.7462,4726048.2459,8.9728
DIAG:74,0,5.933841,1.057552,3.090115,0,0,22.578854,1,4180429.7985,851780.2414,4726051.7035,4180430.5861,851779.5974,4726048.9140,3.5461
DIAG:75,0,12.486248,2.341727,3.139419,0,0,22.578659,1,4180427.9186,851780.4396,4726050.9341,4180429.8559,851779.4487,4726049.5822,10.8297
DIAG:76,0,8.293395,0.761920,2.953716,0,0,22.578498,1,4180426.9811,851780.7677,4726052.5361,4180429.1258,851779.2999,4726050.2503,10.0514
DIAG:77,0,12.078011,3.270746,2.941360,0,0,22.578366,1,4180425.5708,851782.2281,4726052.0913,4180428.3957,851779.1511,4726050.9185,12.6787
DIAG:78,0,7.477661,1.858561,2.896360,0,0,22.578261,1,4180425.9135,851782.5685,4726052.8030,4180427.6655,851779.0024,4726051.5866,6.7139
DIAG:79,0,9.733571,1.690824,2.998514,0,0,22.578178,1,4180425.5682,851783.6084,4726054.3970,4180426.9354,851778.8536,4726052.2548,12.6779
DIAG:80,0,17.534697,8.112265,3.371561,0,0,22.578114,1,4180425.4411,851781.2271,4726053.7726,4180426.2053,851778.7048,4726052.9229,11.9989
